index,core-mof-id
8831,2013[Hf][bct]3[ASR]1
8832,2013[Zr][bct]3[ASR]1
8833,2007[Cd][nan]3[ASR]3
8834,2014[Cd][dia]3[ASR]7
8835,2019[Cd][pcu]3[ASR]7
8836,2014[ZnFe][nan]3[ASR]2
8837,2020[PtFe][fsc]3[ASR]1
8838,2003[Ni][tfz]3[ASR]1
8839,2015[Co][nbo]3[ASR]1
8840,2017[FeAu][sql]2[ASR]1
8841,2017[FeAu][sql]2[ASR]2
8842,2017[Cu][nan]3[ASR]15
8843,2017[Zn][nbo]3[ASR]2
8844,2012[Zn][nan]3[ASR]38
8845,2013[Cd][pcu]3[ASR]3
8846,2023[Tb][nan]3[ASR]3
8847,2023[Ho][nan]3[ASR]2
8848,2023[Yb][nan]3[ASR]2
8849,2016[Eu][nan]3[ASR]9
8850,2014[Co][nan]3[ASR]36
8851,2017[Mn][sql]2[ASR]5
8852,2012[Zn][pcu]3[ASR]17
8853,2013[Cu][nan]3[ASR]12
8854,2014[Zn][nan]3[ASR]39
8855,2015[Cd][ths]3[ASR]1
8856,2016[CuMoMn][dia]3[ASR]1
8857,2015[Cu][nan]3[FSR]2
8858,2011[La][nan]3[FSR]1
8859,2011[Ce][nan]3[FSR]1
8860,2011[Pr][nan]3[FSR]1
8861,2011[Nd][nan]3[FSR]1
8862,2011[Sm][nan]3[FSR]1
8863,2011[Eu][nan]3[FSR]1
8864,2011[Gd][nan]3[FSR]1
8865,2014[Zn][unj]3[FSR]1
8866,2017[Zr][scu]3[FSR]1
8867,2017[Eu][nan]3[FSR]1
8868,2017[Gd][nan]3[FSR]1
8869,2017[Cu][kgd]2[FSR]1
8870,2017[Cd][nan]3[FSR]1
8871,2022[Gd][pcu]3[FSR]1
8872,2023[Zn][eta]3[FSR]1
8873,2023[Cd][eta]3[FSR]1
8874,2018[Zn][pcu]3[FSR]1
8875,2018[Zn][hxl]2[FSR]1
8876,2008[Eu][nan]3[FSR]1
8877,2008[Sm][nan]3[FSR]1
8878,2008[La][nan]3[FSR]1
8879,2008[Ce][nan]3[FSR]1
8880,2008[Gd][nan]3[FSR]1
8881,2008[Nd][nan]3[FSR]1
8882,2018[Cd][nan]3[FSR]1
8883,2013[Mn][nan]3[FSR]1
8884,2008[La][nan]3[FSR]2
8885,2024[Cu][srs]3[FSR]1
8886,2024[Ni][fes]2[FSR]1
8887,2009[Ni][xbe]3[FSR]1
8888,0000[La][nan]3[FSR]1
8889,2012[La][nan]3[FSR]2
8890,2010[Cd][nan]3[FSR]1
8891,2016[Tb][nan]3[FSR]1
8892,2020[Y][pts]3[FSR]1
8893,2011[Co][lvt]3[FSR]1
8894,2010[Eu][pcu]3[FSR]1
8895,2020[Ce][pts]3[FSR]1
8896,2020[Pr][pts]3[FSR]1
8897,2020[La][pts]3[FSR]1
8898,2017[Cd][dia]3[FSR]1
8899,2017[Ni][sqc]3[FSR]1
8900,2017[Co][nan]3[FSR]1
8901,2017[Co][nan]3[FSR]2
8902,2018[Zr][nan]3[FSR]1
8903,2018[Zr][nan]3[FSR]2
8904,2019[Mg][nan]3[FSR]1
8905,2019[Co][nan]3[FSR]1
8906,2019[Ni][nan]3[FSR]1
8907,2019[Ni][nan]3[FSR]2
8908,2019[Co][jaj]3[FSR]1
8909,2020[Zn][nan]3[FSR]1
8910,2019[Ce][sql]2[FSR]1
8911,2019[Nd][sql]2[FSR]1
8912,2020[Mn][nan]3[FSR]1
8913,2011[Zn][nan]3[FSR]1
8914,2011[Zn][nan]3[FSR]2
8915,2011[Zn][nan]3[FSR]3
8916,2011[Eu][pcu]3[FSR]1
8917,2016[Co][sqc]3[FSR]1
8918,2016[Co][sqc]3[FSR]2
8919,2016[In][nan]3[FSR]2
8920,2020[Co][fes]2[FSR]1
8921,2020[Mn][sql]2[FSR]1
8922,2020[Cd][sql]2[FSR]1
8923,2019[TbNi][hcb]2[FSR]1
8924,2016[Eu][nan]3[FSR]1
8925,2016[Tb][nan]3[FSR]2
8926,2016[La][nan]3[FSR]1
8927,2016[Eu][nan]3[FSR]2
8928,2016[Tb][nan]3[FSR]3
8929,2016[La][nan]3[FSR]2
8930,2016[La][nan]3[FSR]3
8931,2016[Co][the]3[FSR]1
8932,2016[Cd][ant]3[FSR]1
8933,2021[Zn][pcu]3[FSR]2
8934,2016[U][nan]3[FSR]1
8935,2016[Th][bcu]3[FSR]1
8936,2019[Cd][tfw]3[FSR]1
8937,2016[Cd][nan]3[FSR]1
8938,2016[Zn][nan]3[FSR]2
8939,2017[Zn][nan]3[FSR]1
8940,2017[Gd][nan]3[FSR]2
8941,2017[Ho][nan]3[FSR]1
8942,2017[Er][nan]3[FSR]1
8943,2021[Ce][nan]3[FSR]1
8944,2016[Tb][ant]3[FSR]1
8945,2021[Zn][bex]2[FSR]1
8946,2016[Eu][tfz]3[FSR]1
8947,2016[Zn][vbk]3[FSR]1
8948,2016[Ho][nan]3[FSR]1
8949,2016[Tm][nan]3[FSR]1
8950,2011[Zn][sra]3[FSR]1
8951,2011[Mn][nan]3[FSR]1
8952,2021[U][hcb]2[FSR]1
8953,2011[Cd][sqc]3[FSR]1
8954,2016[Lu][mog]3[FSR]1
8955,2016[FeIn][flu]3[FSR]1
8956,2011[Cd][nan]3[FSR]1
8957,2017[Co][neb]3[FSR]1
8958,2019[Eu][nan]3[FSR]1
8959,2020[Mn][sql]2[FSR]2
8960,2011[CoNd][stp]3[FSR]1
8961,2021[Ce][nbo]3[FSR]1
8962,2021[Ce][nan]3[FSR]2
8963,2022[CdPb][nan]3[FSR]1
8964,2022[PbMn][nan]2[FSR]1
8965,2022[PbCo][nan]3[FSR]1
8966,2022[ZnPb][nan]2[FSR]1
8967,2012[U][nan]3[FSR]1
8968,2012[Mg][nan]3[FSR]1
8969,2017[Zn][hcb]2[FSR]2
8970,2022[NiMn][nan]3[FSR]1
8971,2017[Cd][bcs]3[FSR]1
8972,2013[Zn][uni]3[FSR]1
8973,2013[Zn][uni]3[FSR]2
8974,2013[Zn][uni]3[FSR]5
8975,2013[Zn][uni]3[FSR]6
8976,2013[Zn][uni]3[FSR]9
8977,2013[Zn][uni]3[FSR]10
8978,2017[Ho][nan]3[FSR]2
8979,2018[Er][nan]2[FSR]1
8980,2013[Ni][mog]3[FSR]1
8981,2013[Co][mog]3[FSR]1
8982,2018[Zn][crb]3[FSR]1
8983,2013[Yb][nia]3[FSR]1
8984,2018[U][hcb]2[FSR]1
8985,2018[U][ths]3[FSR]1
8986,2013[Co][nan]3[FSR]1
8987,2000[Cu][pts]3[FSR]1
8988,2024[Cd][nan]3[FSR]1
8989,2023[WNi][sql]2[FSR]1
8990,2023[MoNi][sql]2[FSR]1
8991,2023[CrNi][sql]2[FSR]1
8992,2014[Ce][nan]3[FSR]1
8993,2014[Mn][nan]3[FSR]1
8994,2019[Cu][she]3[FSR]1
8995,2019[Eu][nan]3[FSR]2
8996,2019[Sm][nan]3[FSR]1
8997,2009[Zn][dia]3[FSR]1
8998,2014[Zn][utp]3[FSR]1
8999,2020[Zn][tfc]3[FSR]1
9000,2014[Cd][deh]3[FSR]1
9001,2019[Cd][kgd]2[FSR]1
9002,2019[Cd][ant]3[FSR]1
9003,2015[Zn][nan]3[FSR]1
9004,2009[FeNi][bcu]3[FSR]1
9005,2020[La][nan]2[FSR]1
9006,2020[La][tfz]3[FSR]1
9007,2009[Gd][rtl]3[FSR]1
9008,2009[Zn][srs]3[FSR]1
9009,2014[Zn][srs]3[FSR]1
9010,2020[U][hcb]2[FSR]1
9011,2015[Pr][nan]3[FSR]1
9012,2020[Co][nan]2[FSR]1
9013,2015[Pb][nan]3[FSR]1
9014,2015[Co][hcb]2[FSR]1
9015,2015[Cd][nan]2[FSR]1
9016,2015[CoDy][hcb]2[FSR]1
9017,2015[HoCo][hcb]2[FSR]1
9018,2015[ErCo][hcb]2[FSR]1
9019,2015[TmCo][hcb]2[FSR]1
9020,2015[Co][fsc]3[FSR]1
9021,2015[Cu][pcu]3[FSR]2
9022,2015[Zn][sql]2[FSR]3
9023,2015[Zn][sql]2[FSR]4
9024,2015[Co][nan]2[FSR]1
9025,2015[Co][nan]3[FSR]2
9026,2015[Pr][hcb]2[FSR]1
9027,2015[Zn][sql]2[FSR]5
9028,2015[Cd][sql]2[FSR]1
9029,2015[Cd][sql]2[FSR]2
9030,2015[Cd][sql]2[FSR]3
9031,2016[Sm][kgd]2[FSR]1
9032,2016[Eu][kgd]2[FSR]1
9033,2016[Gd][kgd]2[FSR]1
9034,2016[Co][ant]3[FSR]1
9035,2016[Cu][nan]2[FSR]1
9036,2015[Co][pcu]3[FSR]1
9037,2015[Nd][nan]3[FSR]1
9038,2015[Sm][nan]3[FSR]1
9039,2015[Eu][nan]3[FSR]1
9040,2015[Gd][nan]3[FSR]1
9041,2015[Tb][nan]3[FSR]1
9042,2015[Dy][nan]3[FSR]1
9043,2015[Dy][nan]3[FSR]2
9044,2015[Cd][sql]2[FSR]4
9045,2015[Co][nan]3[FSR]3
9046,2015[Eu][nan]3[FSR]2
9047,2017[CdK][sql]2[FSR]1
9048,2017[CdK][sql]2[FSR]2
9049,2016[Cu][hcb]2[FSR]1
9050,2016[Cu][gra]2[FSR]1
9051,2016[Co][sql]2[FSR]2
9052,2017[CdSi][nan]3[FSR]1
9053,2016[Mg][hcb]2[FSR]2
9054,2016[La][sql]2[FSR]1
9055,2017[Tm][nan]3[FSR]1
9056,2017[Er][nan]3[FSR]2
9057,2017[Zn][nan]2[FSR]2
9058,2017[Co][sql]2[FSR]1
9059,2017[CuEu][sql]2[FSR]1
9060,2017[Co][sql]2[FSR]2
9061,2017[Zn][nan]3[FSR]2
9062,2017[Cd][pcu]3[FSR]2
9063,2017[Zn][crb]3[FSR]1
9064,2016[Cd][nan]3[FSR]8
9065,2017[Eu][kgd]2[FSR]1
9066,2017[Cd][lon]3[FSR]1
9067,2017[Cd][lon]3[FSR]2
9068,2017[Eu][nan]3[FSR]2
9069,2016[Zn][nan]2[FSR]2
9070,2017[Cu][sql]2[FSR]1
9071,2017[Cu][pts]3[FSR]1
9072,2017[Cd][kgd]2[FSR]1
9073,2017[Ce][pts]3[FSR]1
9074,2017[Er][bey]2[FSR]1
9075,2017[MoCuAs][nan]2[FSR]1
9076,2017[Yb][mog]3[FSR]1
9077,2017[Cd][dia]3[FSR]2
9078,2017[Zn][unc]3[FSR]1
9079,2017[Zn][unc]3[FSR]2
9080,2017[Tb][nan]3[FSR]3
9081,2017[Cu][nan]3[FSR]7
9082,2017[Zn][nan]3[FSR]3
9083,2018[Cd][nan]3[FSR]5
9084,2017[Mn][sql]2[FSR]1
9085,2017[CuPr][nan]3[FSR]1
9086,2018[Zn][pcu]3[FSR]2
9087,2018[Cu][sql]2[FSR]2
9088,2019[Cd][nan]3[FSR]3
9089,2019[Cd][hcb]2[FSR]1
9090,2019[Zn][hcb]2[FSR]1
9091,2018[Ni][sql]2[FSR]1
9092,2017[Cu][nan]3[FSR]8
9093,2017[Zn][flu]3[FSR]1
9094,2017[Zn][dia]3[FSR]6
9095,2017[Nd][nan]3[FSR]1
9096,2017[Pr][nan]3[FSR]1
9097,2017[Cd][kgd]2[FSR]2
9098,2017[Cu][sql]2[FSR]2
9099,2017[Co][nan]3[FSR]5
9100,2017[Ce][sql]2[FSR]1
9101,2017[NiCo][qtz]3[FSR]1
9102,2018[Zn][sql]2[FSR]3
9103,2018[Cd][pcu]3[FSR]1
9104,2018[Mn][nan]3[FSR]1
9105,2017[Cd][kgd]2[FSR]3
9106,2017[Pr][kgd]2[FSR]1
9107,2017[Cd][kgd]2[FSR]4
9108,2017[Ni][nan]3[FSR]1
9109,2017[Zn][nan]3[FSR]4
9110,2018[Mn][bcu]3[FSR]1
9111,2018[Er][nan]3[FSR]1
9112,2017[FeCo][nan]2[FSR]1
9113,2017[Cu][sql]2[FSR]3
9114,2019[Dy][sql]2[FSR]1
9115,2019[Cu][rtl]3[FSR]1
9116,2019[U][nan]3[FSR]1
9117,2019[Zn][nan]3[FSR]2
9118,2019[Co][nan]2[FSR]1
9119,2019[Nd][flu]3[FSR]1
9120,2019[Co][hex]3[FSR]2
9121,2020[Dy][nan]3[FSR]1
9122,2020[Eu][nan]3[FSR]1
9123,2020[Gd][nan]3[FSR]1
9124,2020[Sm][nan]3[FSR]1
9125,2020[Yb][nan]3[FSR]1
9126,2020[Er][nan]3[FSR]1
9127,2020[Tb][nan]3[FSR]1
9128,2020[Ho][nan]3[FSR]1
9129,2019[Co][hcb]2[FSR]1
9130,2019[Sm][sqc]3[FSR]1
9131,2019[Tb][sqc]3[FSR]1
9132,2019[Cd][kgd]2[FSR]2
9133,2019[Co][hxl]2[FSR]1
9134,2019[Ce][scu]3[FSR]1
9135,2019[La][scu]3[FSR]1
9136,2020[Co][nan]3[FSR]2
9137,2019[Er][hcb]2[FSR]1
9138,2019[Er][hcb]2[FSR]2
9139,2019[Ni][hcb]2[FSR]1
9140,2019[Co][nan]2[FSR]2
9141,2019[Cd][nan]3[FSR]5
9142,2019[Cu][nan]3[FSR]3
9143,2019[Ni][nan]3[FSR]3
9144,2019[Cd][nan]3[FSR]6
9145,2019[Pr][nan]3[FSR]1
9146,2019[Eu][sql]2[FSR]1
9147,2019[Cu][ssa]3[FSR]1
9148,2019[Eu][hcb]2[FSR]1
9149,2020[Cd][kgd]2[FSR]1
9150,2019[Cu][gra]3[FSR]1
9151,2020[Nd][nan]3[FSR]1
9152,2020[Fe][nan]3[FSR]1
9153,2019[In][kgd]2[FSR]1
9154,2019[Mg][sql]2[FSR]1
9155,2019[Cu][nbo]3[FSR]1
9156,2020[Cu][lil]3[FSR]1
9157,2019[Cu][sql]2[FSR]3
9158,2019[In][acs]3[FSR]1
9159,2019[Cu][nan]3[FSR]5
9160,2020[Zn][nan]3[FSR]7
9161,2020[Zn][nan]3[FSR]8
9162,2020[U][hcb]2[FSR]2
9163,2020[U][hcb]2[FSR]3
9164,2020[Zn][nan]3[FSR]15
9165,2020[Mg][nan]3[FSR]1
9166,2020[Co][nan]2[FSR]4
9167,2020[Cu][sql]2[FSR]2
9168,2020[Cu][sql]2[FSR]3
9169,2020[Cd][nan]3[FSR]2
9170,2020[Cu][kgm]2[FSR]1
9171,2020[Cu][sql]2[FSR]4
9172,2020[Cd][hcb]2[FSR]2
9173,2020[Ni][sql]2[FSR]1
9174,2020[Cd][fes]2[FSR]1
9175,2020[Pr][nan]3[FSR]1
9176,2020[Co][nan]3[FSR]5
9177,2021[Co][nan]2[FSR]1
9178,2020[CoSi][nan]3[FSR]1
9179,2020[CuCe][nan]2[FSR]1
9180,2021[Zn][srs]3[FSR]1
9181,2020[Zn][nan]2[FSR]1
9182,2020[Zn][nan]3[FSR]17
9183,2020[Mn][ant]3[FSR]1
9184,2020[GdCu][nan]2[FSR]1
9185,2020[Eu][flu]3[FSR]1
9186,2020[Zn][sql]2[FSR]2
9187,2020[In][nan]3[FSR]1
9188,2020[Cd][sod]3[FSR]1
9189,2021[La][fsc]3[FSR]1
9190,2020[Ni][nan]2[FSR]1
9191,2020[Cu][sql]2[FSR]5
9192,2020[Gd][sql]2[FSR]1
9193,2020[Eu][sql]2[FSR]1
9194,2019[Cu][pts]3[FSR]2
9195,2019[Co][sql]2[FSR]1
9196,2019[Mg][nan]2[FSR]1
9197,2019[Mg][nan]2[FSR]2
9198,2020[Eu][bnn]3[FSR]1
9199,2014[Zn][nan]3[FSR]1
9200,2020[Mn][sql]2[FSR]3
9201,2020[CuAsMoV][nan]2[FSR]1
9202,2021[Cu][sql]2[FSR]3
9203,2012[Co][nan]3[FSR]2
9204,2017[Zn][nan]2[FSR]3
9205,2021[Nd][nan]3[FSR]1
9206,2017[Cd][nan]3[FSR]2
9207,2017[Co][nan]2[FSR]2
9208,2017[Co][nan]2[FSR]3
9209,2017[Cd][nan]2[FSR]1
9210,2017[Ni][hcb]2[FSR]1
9211,2005[ZnU][nan]3[FSR]1
9212,2012[Zn][nan]3[FSR]2
9213,2012[Co][nbo]3[FSR]1
9214,2015[MoCu][nan]3[FSR]1
9215,2012[Co][pts]3[FSR]1
9216,2012[Co][lon]3[FSR]1
9217,2013[Mo][nan]3[FSR]1
9218,2012[Cu][pcu]3[FSR]1
9219,2012[Mg][flu]3[FSR]1
9220,2017[Co][scu]3[FSR]1
9221,2022[Mn][nan]3[FSR]1
9222,2007[Nd][nan]3[FSR]1
9223,2007[Pr][nan]3[FSR]1
9224,2013[Ce][kgd]2[FSR]1
9225,2013[Nd][kgd]2[FSR]1
9226,2013[Sm][kgd]2[FSR]1
9227,2014[Co][ant]3[FSR]1
9228,2014[CuNd][nan]3[FSR]1
9229,2014[Cu][sql]2[FSR]1
9230,2015[CrMn][noa]3[FSR]1
9231,2015[Cd][sql]2[FSR]5
9232,2008[Cu][sql]2[FSR]1
9233,2023[U][nan]3[FSR]1
9234,2023[U][dia]3[FSR]1
9235,2023[U][nan]3[FSR]2
9236,2013[Co][sab]3[FSR]1
9237,2023[Th][ftw]3[FSR]1
9238,2018[Eu][nan]3[FSR]2
9239,2018[Tb][nan]3[FSR]2
9240,2007[Cd][ths]3[FSR]1
9241,2008[Cd][ths]3[FSR]1
9242,2013[Nd][llj]3[FSR]1
9243,2007[Cu][nan]3[FSR]1
9244,2023[Dy][nan]3[FSR]1
9245,2018[Ag][sql]2[FSR]2
9246,2018[Ag][sql]2[FSR]3
9247,2018[Ag][sql]2[FSR]4
9248,2018[Ag][sql]2[FSR]5
9249,2018[Ag][sql]2[FSR]6
9250,2018[Ni][nan]3[FSR]1
9251,2018[Ni][nan]3[FSR]2
9252,2019[Zn][sql]2[FSR]2
9253,2008[Pr][nan]3[FSR]1
9254,2008[Nd][nan]3[FSR]2
9255,2008[Zn][nan]3[FSR]2
9256,2014[Fe][nan]3[FSR]1
9257,2014[Co][nan]3[FSR]2
9258,2014[Mn][nan]3[FSR]2
9259,2014[Fe][nan]3[FSR]3
9260,2014[Co][nan]3[FSR]3
9261,2014[Co][nan]3[FSR]4
9262,2014[Fe][nan]3[FSR]4
9263,2014[Co][etf]3[FSR]1
9264,2019[La][nan]3[FSR]2
9265,2019[Nd][nan]3[FSR]1
9266,2014[In][nan]3[FSR]2
9267,2015[Dy][nan]3[FSR]3
9268,2020[Zn][fes]2[FSR]1
9269,2015[Cd][nan]3[FSR]3
9270,2008[Dy][rtl]3[FSR]1
9271,2008[Tb][rtl]3[FSR]1
9272,2008[Ho][rtl]3[FSR]1
9273,2008[Er][rtl]3[FSR]1
9274,2008[Tm][rtl]3[FSR]1
9275,1999[Cd][nan]3[FSR]1
9276,2017[Ag][sqc]2[FSR]1
9277,2020[Cd][nan]3[FSR]4
9278,2015[Cd][nan]3[FSR]4
9279,2019[Co][flu]3[FSR]1
9280,2016[Tb][nan]3[FSR]4
9281,2015[Co][nan]3[FSR]5
9282,2020[Tb][nan]2[FSR]1
9283,2009[Tb][pts]3[FSR]1
9284,2009[Eu][pts]3[FSR]1
9285,2009[Dy][pts]3[FSR]1
9286,2015[Mn][ins]3[FSR]1
9287,2015[Cd][ins]3[FSR]1
9288,2015[Ga][nan]3[FSR]1
9289,2015[U][nan]3[FSR]1
9290,2015[Co][sqc]3[FSR]1
9291,2010[Zn][jeb]3[FSR]1
9292,2010[Cu][nan]3[FSR]4
9293,2021[Cd][tfz]3[FSR]1
9294,2021[Cd][tfz]3[FSR]2
9295,2021[Cd][tfz]3[FSR]3
9296,2021[Th][fcu]3[FSR]1
9297,2021[Th][fcu]3[FSR]2
9298,2021[Eu][fcu]3[FSR]1
9299,2021[Co][nan]3[FSR]1
9300,2021[Tb][nan]3[FSR]1
9301,2021[Co][ant]3[FSR]1
9302,2021[Co][nan]3[FSR]3
9303,2021[MnSi][kgd]2[FSR]1
9304,2021[Cd][pts]3[FSR]1
9305,2021[Zn][dmp]3[FSR]1
9306,2021[Mn][nan]2[FSR]1
9307,2021[Cd][tfz]3[FSR]4
9308,2021[Co][flu]3[FSR]1
9309,2021[Mn][sql]2[FSR]1
9310,2021[Co][svk]3[FSR]1
9311,2021[Zn][sql]2[FSR]2
9312,2021[Mo][lvt]3[FSR]1
9313,2021[Pr][kgd]2[FSR]1
9314,2021[Eu][kgd]2[FSR]1
9315,2021[Nd][kgd]2[FSR]1
9316,2021[Ce][kgd]2[FSR]1
9317,2021[Sm][kgd]2[FSR]1
9318,2021[La][kgd]2[FSR]1
9319,2021[Cd][nan]2[FSR]2
9320,2021[Co][sql]2[FSR]3
9321,2020[Tb][pcu]3[FSR]1
9322,2020[Eu][pcu]3[FSR]1
9323,2020[Gd][pcu]3[FSR]1
9324,2020[Y][mog]3[FSR]1
9325,2021[Co][nan]3[FSR]4
9326,2021[Zn][kgd]2[FSR]1
9327,2021[Ho][nan]3[FSR]1
9328,2021[Tb][nan]3[FSR]2
9329,2021[Tm][nan]3[FSR]1
9330,2021[Tm][nan]3[FSR]2
9331,2021[Er][nan]3[FSR]1
9332,2021[Ho][nan]3[FSR]2
9333,2021[Dy][nan]3[FSR]1
9334,2021[Er][nan]3[FSR]2
9335,2021[Dy][nan]3[FSR]2
9336,2021[Tb][nan]3[FSR]3
9337,2021[Hf][sqc]3[FSR]1
9338,2021[Mn][nan]2[FSR]2
9339,2021[Eu][pcu]3[FSR]1
9340,2022[Sm][nan]3[FSR]1
9341,2022[Cd][crb]3[FSR]1
9342,2022[Ni][crb]3[FSR]1
9343,2023[U][hcb]2[FSR]1
9344,2022[Eu][pts]3[FSR]1
9345,2022[Eu][cco]3[FSR]1
9346,2022[Eu][nan]3[FSR]2
9347,2023[Eu][nan]2[FSR]1
9348,2023[U][nan]2[FSR]1
9349,2023[Co][nan]3[FSR]1
9350,2022[Cu][sql]2[FSR]1
9351,2022[Cu][sql]2[FSR]2
9352,2022[Cu][sql]2[FSR]3
9353,2022[Cd][fes]2[FSR]1
9354,2022[Cd][nan]3[FSR]1
9355,2021[Eu][pts]3[FSR]1
9356,2021[Co][sql]2[FSR]4
9357,2022[Eu][hcb]2[FSR]2
9358,2022[Er][pcu]3[FSR]1
9359,2023[Zn][nan]3[FSR]11
9360,2023[CuSc][flu]3[FSR]1
9361,2023[Mg][nan]2[FSR]1
9362,2023[Zn][kgd]2[FSR]2
9363,2023[Eu][nan]3[FSR]1
9364,2023[Co][sql]2[FSR]1
9365,2023[La][pts]3[FSR]1
9366,2023[Co][ato]3[FSR]1
9367,2024[Cd][nan]3[FSR]2
9368,2023[Cd][fes]2[FSR]1
9369,2024[Co][sql]2[FSR]1
9370,2023[Cd][nan]3[FSR]2
9371,2023[Cu][nan]3[FSR]4
9372,2023[Eu][nan]2[FSR]2
9373,2024[Co][sql]2[FSR]2
9374,2024[Ni][sql]2[FSR]3
9375,2022[Zn][pts]3[FSR]1
9376,2022[Zn][pts]3[FSR]2
9377,2022[Zn][pts]3[FSR]3
9378,2022[Zn][pts]3[FSR]4
9379,2022[Zn][pts]3[FSR]5
9380,2022[Zn][pts]3[FSR]6
9381,2023[Ni][sql]2[FSR]1
9382,2023[Eu][nan]3[FSR]2
9383,2023[Mn][nan]3[FSR]1
9384,2023[Co][hcb]2[FSR]1
9385,2023[Co][hcb]2[FSR]2
9386,2024[La][sql]2[FSR]1
9387,2024[Eu][sql]2[FSR]1
9388,2024[Pr][sql]2[FSR]1
9389,2024[Nd][sql]2[FSR]1
9390,2024[Tb][sql]2[FSR]1
9391,2024[Sm][sql]2[FSR]1
9392,2024[Cd][nan]3[FSR]3
9393,2024[Cd][pcu]3[FSR]1
9394,2024[Zn][pcu]3[FSR]1
9395,2023[Eu][bey]3[FSR]1
9396,2023[Sm][nan]2[FSR]1
9397,2023[Eu][bey]2[FSR]1
9398,2023[Gd][bey]2[FSR]1
9399,2023[Tb][bey]2[FSR]1
9400,2023[Gd][nan]3[FSR]1
9401,2023[Ho][nan]3[FSR]1
9402,2023[Er][nan]3[FSR]1
9403,2023[Ho][bey]2[FSR]1
9404,2023[Tb][nan]3[FSR]1
9405,2024[Zn][nan]3[FSR]1
9406,2024[Zn][nan]3[FSR]2
9407,2023[Cd][kgd]2[FSR]1
9408,2024[Ni][etb]3[FSR]1
9409,2024[Ni][nan]3[FSR]1
9410,2024[Cd][nan]2[FSR]1
9411,2024[Zn][nan]2[FSR]1
9412,2024[Ni][sql]2[FSR]4
9413,2024[Cu][nan]3[FSR]1
9414,2024[Ni][nan]3[FSR]2
9415,2024[Co][nan]3[FSR]1
9416,2024[Eu][nan]3[FSR]1
9417,2024[Tb][nan]3[FSR]1
9418,2024[Eu][nan]3[FSR]2
9419,2024[La][nan]3[FSR]1
9420,2024[CuCe][nan]3[FSR]1
9421,2024[Cd][nan]3[FSR]4
9422,2024[Cd][nan]3[FSR]5
9423,2024[Eu][nan]2[FSR]1
9424,2024[Zn][srs]3[FSR]1
9425,2024[Zn][srs]3[FSR]2
9426,2024[Cd][nan]3[FSR]6
9427,2023[ZrCu][nan]3[FSR]1
9428,2023[TiCu][nan]3[FSR]2
9429,2023[CuSi][nan]3[FSR]1
9430,2024[Cu][srs]3[FSR]2
9431,2024[Ni][fes]2[FSR]2
9432,2024[Zn][pcu]3[FSR]2
9433,2024[Co][pcu]3[FSR]2
9434,2024[Zn][pcu]3[FSR]3
9435,2024[Zn][pcu]3[FSR]5
9436,2023[Co][sql]2[FSR]2
9437,2020[Ni][nan]2[FSR]2
9438,2016[Mn][tfz]3[FSR]1
9439,2016[Dy][nan]3[FSR]1
9440,2016[Eu][nan]3[FSR]3
9441,2017[Tm][nan]3[FSR]2
9442,2017[Er][nan]3[FSR]3
9443,2017[Ni][sqc]3[FSR]2
9444,2017[Zn][pcu]3[FSR]6
9445,2012[Nd][nan]3[FSR]1
9446,2012[Zn][nan]3[FSR]3
9447,2012[Mn][nan]3[FSR]1
9448,2012[Fe][nan]3[FSR]3
9449,2012[Fe][nan]3[FSR]4
9450,2012[Fe][nan]3[FSR]5
9451,2012[Fe][nan]3[FSR]6
9452,2022[Cd][nan]3[FSR]2
9453,2022[Cd][nan]3[FSR]3
9454,2022[Cd][nan]3[FSR]4
9455,2022[Tb][pcu]3[FSR]1
9456,2022[Eu][pcu]3[FSR]1
9457,2006[Gd][nan]3[FSR]1
9458,2012[Zn][pcu]3[FSR]2
9459,2018[Zn][hcb]2[FSR]1
9460,2018[Sc][sql]2[FSR]1
9461,2013[Eu][nan]3[FSR]1
9462,2013[NiV][nan]3[FSR]1
9463,2013[Cu][nan]3[FSR]2
9464,2013[Co][nbo]3[FSR]1
9465,2013[Mn][lvt]3[FSR]1
9466,2013[Eu][nan]3[FSR]2
9467,2013[Eu][nan]3[FSR]3
9468,2013[Ce][seh]3[FSR]1
9469,2013[CuEu][nan]3[FSR]1
9470,2013[CuDy][nan]3[FSR]1
9471,2024[CuCe][nan]3[FSR]2
9472,2013[Nd][nan]3[FSR]1
9473,2013[Pr][nan]3[FSR]1
9474,2013[Eu][nan]3[FSR]4
9475,2017[Gd][nan]3[FSR]3
9476,2023[Bi][nan]3[FSR]1
9477,2022[Cd][sql]2[FSR]2
9478,2013[Cd][nan]3[FSR]1
9479,2012[Ce][nan]3[FSR]1
9480,2023[Co][dia]3[FSR]1
9481,2013[Zn][llj]3[FSR]1
9482,2018[USi][hcb]2[FSR]1
9483,2018[USi][hcb]2[FSR]2
9484,2018[USi][hcb]2[FSR]3
9485,2018[Cd][hcb]2[FSR]1
9486,2013[Zn][nan]3[FSR]4
9487,2024[Nd][nan]3[FSR]1
9488,2014[Cd][nan]3[FSR]2
9489,2008[ZnMn][nan]3[FSR]1
9490,2014[Zn][dia]3[FSR]1
9491,2019[Cd][hcb]2[FSR]3
9492,2009[Ga][bpq]3[FSR]1
9493,2014[Zn][dia]3[FSR]2
9494,2014[Co][crb]3[FSR]1
